"observation_id","location_name","longitude","latitude","min","max","genus_name","species_name","trait_name","trait_class","value","standard_unit","value_type","methodology_name","reference_no"
1171,"Austria","13.6833","47.4667",208.5,228,"Rhopalodendron","juliense","Columella structure","Morphological","thin","text","expert_opinion","Observation_field_or_laboratory",6
1173,"Global","NULL","NULL",220,228,"Rhopalodendron","juliense","Corallite width minimum","Morphological","2","mm","minimum","Observation_field_or_laboratory",6
1170,"Austria","13.6833","47.4667",208.5,228,"Rhopalodendron","juliense","Columella structure","Morphological","thin","text","expert_opinion","Observation_field_or_laboratory",6
1172,"Global","NULL","NULL",208.5,228,"Rhopalodendron","juliense","Number of septa per corallite","Morphological","45","units","mean","Observation_field_or_laboratory",6
1171,"Austria","13.6833","47.4667",208.5,228,"Rhopalodendron","juliense","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",6
1172,"Global","NULL","NULL",208.5,228,"Rhopalodendron","juliense","Colony form","Morphological","phaceloid","text","expert_opinion","Observation_field_or_laboratory",6
1173,"Global","NULL","NULL",220,228,"Rhopalodendron","juliense","Columella structure","Morphological","thin","text","expert_opinion","Observation_field_or_laboratory",6
1173,"Global","NULL","NULL",220,228,"Rhopalodendron","juliense","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",6
1173,"Global","NULL","NULL",220,228,"Rhopalodendron","juliense","Colony form","Morphological","phaceloid","text","expert_opinion","Observation_field_or_laboratory",6
1172,"Global","NULL","NULL",208.5,228,"Rhopalodendron","juliense","Columella structure","Morphological","thin","text","expert_opinion","Observation_field_or_laboratory",6
1170,"Austria","13.6833","47.4667",208.5,228,"Rhopalodendron","juliense","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",6
1173,"Global","NULL","NULL",220,228,"Rhopalodendron","juliense","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
1173,"Global","NULL","NULL",220,228,"Rhopalodendron","juliense","Number of septa per corallite","Morphological","39","units","mean","Observation_field_or_laboratory",6
1172,"Global","NULL","NULL",208.5,228,"Rhopalodendron","juliense","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",6
1172,"Global","NULL","NULL",208.5,228,"Rhopalodendron","juliense","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",6
1170,"Austria","13.6833","47.4667",208.5,228,"Rhopalodendron","juliense","Number of septa per corallite","Morphological","40","units","raw_value","Observation_field_or_laboratory",6
1173,"Global","NULL","NULL",220,228,"Rhopalodendron","juliense","Corallite width maximum","Morphological","3","mm","maximum","Observation_field_or_laboratory",6
2634,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",82
2634,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Distance between centres of corallites","Morphological","2.36","mm","maximum","Observation_field_or_laboratory",82
2633,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Budding type","Reproductive","both","text","expert_opinion","Observation_field_or_laboratory",82
2634,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Budding type","Reproductive","both","text","expert_opinion","Observation_field_or_laboratory",82
2634,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Distance between centres of corallites","Morphological","1.39","mm","minimum","Observation_field_or_laboratory",82
2634,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Number of septa per corallite","Morphological","19","units","mean","Observation_field_or_laboratory",82
2633,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Number of septa per corallite","Morphological","15","units","mean","Observation_field_or_laboratory",82
2634,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Columella structure","Morphological","formed by septal fusion","text","expert_opinion","Observation_field_or_laboratory",82
2634,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",82
2633,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Wall structure","Morphological","compact, septothecal","text","expert_opinion","Observation_field_or_laboratory",82
2633,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Distance between centres of corallites","Morphological","2.53","mm","maximum","Observation_field_or_laboratory",82
2633,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Columella structure","Morphological","formed by septal fusion","text","expert_opinion","Observation_field_or_laboratory",82
2634,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Wall structure","Morphological","compact, septothecal","text","expert_opinion","Observation_field_or_laboratory",82
2633,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",82
2633,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",82
2633,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","","Distance between centres of corallites","Morphological","1.63","mm","minimum","Observation_field_or_laboratory",82
2632,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","clementi","Budding type","Reproductive","intracalicular","text","expert_opinion","Observation_field_or_laboratory",82
2632,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","clementi","Number of septa per corallite","Morphological","15.6","units","mean","Observation_field_or_laboratory",82
2632,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","clementi","Distance between centres of corallites","Morphological","1.77","mm","minimum","Observation_field_or_laboratory",82
2632,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","clementi","Colony form","Morphological","cerioid","text","expert_opinion","Observation_field_or_laboratory",82
2632,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","clementi","Wall structure","Morphological","compact, septothecal","text","expert_opinion","Observation_field_or_laboratory",82
2632,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","clementi","Distance between centres of corallites","Morphological","2.31","mm","maximum","Observation_field_or_laboratory",82
2632,"Greece","21.74","40.32",93.9,100.5,"Sakalavastraea","clementi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",82
2266,"Mexico","-100.951389","18.516667",120,125,"Saltocyathus","cumburindioensis","Height","Morphological","75","mm","raw_value","Observation_field_or_laboratory",62
2266,"Mexico","-100.951389","18.516667",120,125,"Saltocyathus","cumburindioensis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",62
1128,"North America","NULL","NULL",0,999,"Scolymia","","Wall structure","Morphological","parathecal","text","expert_opinion","Observation_field_or_laboratory",2
1128,"North America","NULL","NULL",0,999,"Scolymia","","Zooxanthellate","Physiological","zooxanthellate","text","expert_opinion","Observation_field_or_laboratory",2
1128,"North America","NULL","NULL",0,999,"Scolymia","","Corallite width minimum","Morphological","15","mm","minimum","Observation_field_or_laboratory",2
1128,"North America","NULL","NULL",0,999,"Scolymia","","Colony form","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",2
1128,"North America","NULL","NULL",0,999,"Scolymia","","Growth form","Morphological","massive","text","expert_opinion","Observation_field_or_laboratory",2
1128,"North America","NULL","NULL",0,999,"Scolymia","","Budding type","Reproductive","none","text","expert_opinion","Observation_field_or_laboratory",2
1128,"North America","NULL","NULL",0,999,"Scolymia","","Columella structure","Morphological","trabecular","text","expert_opinion","Observation_field_or_laboratory",2
1129,"North America","NULL","NULL",0,11.6,"Scolymia","cubensis","Zooxanthellate","Physiological","zooxanthellate","text","expert_opinion","Observation_field_or_laboratory",2
1130,"North America","NULL","NULL",0,3.6,"Scolymia","lacera","Zooxanthellate","Physiological","zooxanthellate","text","expert_opinion","Observation_field_or_laboratory",2
1131,"North America","NULL","NULL",0,999,"Scolymia","wellsi","Zooxanthellate","Physiological","zooxanthellate","text","expert_opinion","Observation_field_or_laboratory",2
1245,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","crassa","Budding type","Reproductive","intracalicular","text","expert_opinion","observation_laboratory",15
1245,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","crassa","Colony form","Morphological","thamnasterioid","text","expert_opinion","Observation_field_or_laboratory",15
1246,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","crassa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1246,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","crassa","Colony form","Morphological","thamnasterioid","text","expert_opinion","Observation_field_or_laboratory",15
1245,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","crassa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1246,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","crassa","Number of septa per corallite","Morphological","70","units","raw_value","observation_laboratory",15
1246,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","crassa","Growth form","Morphological","platy","text","expert_opinion","observation_laboratory",15
1245,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","crassa","Columella structure","Morphological","styliform","text","expert_opinion","observation_laboratory",15
1246,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","crassa","Budding type","Reproductive","intracalicular","text","expert_opinion","observation_laboratory",15
1245,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","crassa","Number of septa per corallite","Morphological","70","units","raw_value","observation_laboratory",15
1245,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","crassa","Growth form","Morphological","platy","text","expert_opinion","observation_laboratory",15
1246,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","crassa","Columella structure","Morphological","styliform","text","expert_opinion","observation_laboratory",15
1401,"Japan","130.90","32.34",208.5,235,"Seriastraea","furukawai","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",23
1401,"Japan","130.90","32.34",208.5,235,"Seriastraea","furukawai","Colony form","Morphological","pseudomeandroid","text","expert_opinion","observation_laboratory",23
1243,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","multiphylla","Number of septa per corallite","Morphological","55","units","mean","observation_laboratory",15
1243,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","multiphylla","Growth form","Morphological","platy","text","expert_opinion","Observation_field_or_laboratory",15
1244,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","multiphylla","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1243,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","multiphylla","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
1244,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","multiphylla","Columella structure","Morphological","styliform","text","expert_opinion","observation_laboratory",15
1244,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","multiphylla","Colony form","Morphological","thamnasterioid","text","expert_opinion","Observation_field_or_laboratory",15
1244,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","multiphylla","Budding type","Reproductive","intracalicular","text","expert_opinion","observation_laboratory",15
1244,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","multiphylla","Growth form","Morphological","platy","text","expert_opinion","Observation_field_or_laboratory",15
1244,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","multiphylla","Number of septa per corallite","Morphological","70","units","raw_value","observation_laboratory",15
1243,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","multiphylla","Colony form","Morphological","thamnasterioid","text","expert_opinion","Observation_field_or_laboratory",15
1243,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","multiphylla","Columella structure","Morphological","styliform","text","expert_opinion","observation_laboratory",15
1243,"Austria","13.87","47.46",201.3,208.5,"Seriastraea","multiphylla","Budding type","Reproductive","intracalicular","text","expert_opinion","observation_laboratory",15
2685,"United Arab Emirates","55.82","24.35",66,83.6,"Siderastrea","","Number of septa per corallite","Morphological","38.20","units","mean","Observation_field_or_laboratory",84
2685,"United Arab Emirates","55.82","24.35",66,83.6,"Siderastrea","","Colony form","Morphological","Cerioid","text","expert_opinion","Observation_field_or_laboratory",84
