"observation_id","location_name","longitude","latitude","min","max","genus_name","species_name","trait_name","trait_class","value","standard_unit","value_type","methodology_name","reference_no"
2491,"Venezuela","-64.48","10.261389",100.5,145,"Stephanocoenia","guadalupae","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",71
667,"Global","NULL","NULL",47.8,59.2,"Stephanocoenia","tricoronata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
137,"Denmark","42.6043° W","71.7069° N",66,83.6,"Stephanocyathus","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
2572,"Mexico","-112.995855","26.747198",47.8,56,"Stephanocyathus","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",72
207,"Global","NULL","NULL",56,93.9,"Stephanophyllia","cribraria","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
208,"Global","NULL","NULL",56,66,"Stephanophyllia","indica","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
209,"Global","NULL","NULL",61.6,83.6,"Stephanophyllia","lanquinei","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
136,"Africa","NULL","NULL",66,83.6,"Stephanosmilia","madagascariensis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
2136,"India","69.49","23.32",163.5,168.3,"Stibastraea","structa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",48
188,"Global","NULL","NULL",33.9,83.6,"Stiboriopsis","jamaicaensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
1371,"Greece","23.45","37.33",228,235,"Stuoresia","fluegeli","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",21
1742,"North America","-116.7728","45.10934",201.3,237,"Stuoresia","libratosepta","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",45
1226,"Austria","13.87","47.46",201.3,208.5,"Stuoresimorpha","norica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",15
2356,"Switzerland","9","47",139.8,145,"Stylangia","laddi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
2499,"Venezuela","-63.919722","10.250556",100.5,145,"Stylangia","laddi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",71
2669,"Mexico","-97.63256","18.363282",111,125,"Stylangia","neocomiensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",85
1422,"United States","91.8318","35.2010",145,174.1,"Stylina","arkansensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",20
2095,"Spain","-4.6","37.3",166.1,170.3,"Stylina","babeana","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",53
2354,"Switzerland","9","47",139.8,145,"Stylina","decipiens","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
2762,"Germany","11.670876","47.637185",93.9,100.5,"Stylina","inwaldensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",87
1943,"India","69.49","23.32",163.5,168.3,"Stylina","kachensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",48
1515,"Saudi Arabia","46.25","24.93",157.3,163.5,"Stylina","kachensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",32
1481,"Mexico","112.1833","32.2",0,999,"Stylina","lobata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",28
2037,"Tunisia","10.4","32.9",163.5,166.1,"Stylina","micrommata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",52
1697,"Iran","52.03333300","33.06666700",100.5,145,"Stylina","micropora","Coloniality","Morphological","colonial","text","expert_opinion","observation_field",42
1753,"Iran","59.828889","36.175556",111,125,"Stylina","micropora","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",44
2462,"Switzerland","8.3","46.966667",120,125,"Stylina","micropora","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",70
1754,"Iran","59.828889","36.175556",111,125,"Stylina","micropora","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",44
1755,"Iran","59.828889","36.175556",111,125,"Stylina","micropora","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",44
1614,"Poland","21","51.2",145,164.5,"Stylina","parviramosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
2094,"Spain","-4.6","37.3",166.1,170.3,"Stylina","parviramosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",53
2353,"Austria","9","47",139.8,145,"Stylina","pleionantha","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
1752,"Iran","59.828889","36.175556",111,125,"Stylina","regularis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",44
751,"Pakistan","69.345116","30.375321",56,59.2,"Stylina","reussi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",4
2355,"Austria","9","47",139.8,145,"Stylina","sparsa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",63
2211,"Poland","14.91","53.7688",152.1,157.3,"Stylina","subornata","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",57
2496,"Venezuela","-63.919722","10.250556",100.5,145,"Stylina","sucrensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",71
1615,"Poland","21","51.2",145,164.5,"Stylina","tubulifera","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",41
2161,"Italy","13.8","41.8",145,157.3,"Stylina","tubulosa","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",54
2212,"Poland","14.91","53.7688",152.1,157.3,"Stylina","valfinnensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",57
668,"Pakistan","30.375321","69.345116",0,999,"Stylocoenia","maxima","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
669,"Global","NULL","NULL",33.9,66,"Stylocoenia","montium","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
670,"Europe","NULL","NULL",0,999,"Stylocoenia","neutra","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
671,"Global","NULL","NULL",33.9,66,"Stylocoenia","ranikoti","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
672,"Pakistan","69.345116","30.375321",0,999,"Stylocoenia","vicaryi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
731,"Madagascar","46.8691° E","18.7669° S",66,72.1,"Stylocyathus","besairiei","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",4
2662,"Greece","22.468835","38.586501",100.5,113,"Morphastrea","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",75
2564,"Mexico","-112.995855","26.747198",47.8,56,"Stylophora","chaneyi","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",72
688,"Global","NULL","NULL",56,72.1,"Stylophora","garumnica","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
689,"Global","NULL","NULL",66,100.5,"Stylophora","octophylla","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",11
1316,"Afghanistan","62.911004","34.279263",190.8,201.3,"Stylophyllopsis","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",19
1436,"Austria","13.87","47.46",208.5,228,"Stylophyllopsis","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",24
1317,"Afghanistan","62.911004","34.279263",190.8,201.3,"Stylophyllopsis","","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",19
1537,"Poland","17.2","51.6",242,247.2,"Stylophyllopsis","","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",34
2445,"Italy","14.94","37.94",190.8,199.3,"Stylophyllopsis","A","Coloniality","Morphological","solitary","text","expert_opinion","observation_laboratory",67
1498,"Slovakia","19.94","49.19",201.3,208.5,"Stylophyllopsis","bobrovensis","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",30
1435,"Austria","13.87","47.46",201.3,214,"Stylophyllopsis","lindstroemi","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",24
1737,"North America","-116.7728","45.10934",201.3,237,"Stylophyllopsis","lindstroemi","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",45
1497,"Slovakia","19.94","49.19",201.3,208.5,"Stylophyllopsis","media","Coloniality","Morphological","colonial","text","expert_opinion","Observation_field_or_laboratory",30
2965,"Iran","52.027778","33.069444",201.3,208.5,"Stylophyllopsis","polyactis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",95
2964,"Iran","52.027778","33.069444",201.3,208.5,"Stylophyllopsis","polyactis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",95
2963,"Iran","52.027778","33.069444",201.3,208.5,"Stylophyllopsis","polyactis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",95
1433,"Austria","13.87","47.46",201.3,214,"Stylophyllopsis","polyactis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",24
1432,"Austria","13.87","47.46",201.3,214,"Stylophyllopsis","polyactis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",24
2961,"Iran","52.027778","33.069444",201.3,208.5,"Stylophyllopsis","polyactis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",95
2962,"Iran","52.027778","33.069444",201.3,208.5,"Stylophyllopsis","polyactis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",95
1277,"Austria","13.87","47.46",201.3,208.5,"Stylophyllopsis","polyactis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",15
2967,"Iran","52.027778","33.069444",201.3,208.5,"Stylophyllopsis","polyactis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",95
2966,"Iran","52.027778","33.069444",201.3,208.5,"Stylophyllopsis","polyactis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",95
1499,"Slovakia","19.94","49.19",201.3,208.5,"Stylophyllopsis","polyactis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",30
1278,"Austria","13.87","47.46",201.3,208.5,"Stylophyllopsis","polyactis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",15
2968,"Iran","52.6575","33.091111",201.3,208.5,"Stylophyllopsis","polyactis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",95
2960,"Iran","52.027778","33.069444",201.3,208.5,"Stylophyllopsis","polyactis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",95
1434,"Austria","13.87","47.46",201.3,214,"Stylophyllopsis","polyactis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",24
2969,"Iran","52.6575","33.091111",201.3,208.5,"Stylophyllopsis","polyactis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",95
1289,"Austria","13.87","47.46",201.3,208.5,"Stylophyllopsis","ramosa","Coloniality","Morphological","solitary or colonial","text","expert_opinion","Observation_field_or_laboratory",15
1288,"Austria","13.87","47.46",201.3,208.5,"Stylophyllopsis","ramosa","Coloniality","Morphological","solitary or colonial","text","expert_opinion","Observation_field_or_laboratory",15
1285,"Austria","13.87","47.46",201.3,208.5,"Stylophyllopsis","rudi","Coloniality","Morphological","solitary and colonial","text","expert_opinion","Observation_field_or_laboratory",15
1283,"Austria","13.87","47.46",201.3,208.5,"Stylophyllopsis","rudis","Coloniality","Morphological","solitary and colonial","text","expert_opinion","Observation_field_or_laboratory",15
1282,"Austria","13.87","47.46",201.3,208.5,"Stylophyllopsis","rudis","Coloniality","Morphological","solitary and colonial","text","expert_opinion","Observation_field_or_laboratory",15
1576,"Iran","58.08","34.05",201.3,228,"Stylophyllopsis","rudis","Coloniality","Morphological","solitary","text","expert_opinion","Observation_field_or_laboratory",38
1284,"Austria","13.87","47.46",201.3,208.5,"Stylophyllopsis","rudis","Coloniality","Morphological","solitary and colonial","text","expert_opinion","Observation_field_or_laboratory",15
1281,"Austria","13.87","47.46",201.3,208.5,"Stylophyllopsis","rudis","Coloniality","Morphological","solitary and colonial","text","expert_opinion","Observation_field_or_laboratory",15
